/media/mike/WD_4TB/karyon_longread/concat_mrl20k_q15l15k_pepper/outputs/redundans/scaffolds.reduced.fasta /media/mike/WD_4TB/karyon_longread/data/assemblies/concat_mrl20k_q15l15k_pepper.fasta
NUCMER

[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[% IDY]	[LEN R]	[LEN Q]	[COV R]	[COV Q]	[TAGS]
147383	149101	115132	113429	1719	1704	85.87	573768	126821	0.30	1.34	redundans_scaffold00079	676
151400	153283	79176	77255	1884	1922	95.08	573768	85458	0.33	2.25	redundans_scaffold00079	578
151676	153024	113427	112123	1349	1305	83.05	573768	126821	0.24	1.03	redundans_scaffold00079	676
153959	156271	35494	33316	2313	2179	84.20	573768	186720	0.40	1.17	redundans_scaffold00079	528
153959	155665	77260	75553	1707	1708	91.54	573768	85458	0.30	2.00	redundans_scaffold00079	578
154321	155615	111573	110356	1295	1218	87.17	573768	126821	0.23	0.96	redundans_scaffold00079	676
155663	157685	74834	72805	2023	2030	95.15	573768	85458	0.35	2.38	redundans_scaffold00079	578
156347	157370	33075	32010	1024	1066	86.81	573768	186720	0.18	0.57	redundans_scaffold00079	528
158768	163313	72802	68222	4546	4581	97.46	573768	85458	0.79	5.36	redundans_scaffold00079	578
158770	160565	108290	106543	1796	1748	89.87	573768	126821	0.31	1.38	redundans_scaffold00079	676
158778	161595	31751	28954	2818	2798	88.70	573768	186720	0.49	1.50	redundans_scaffold00079	528
161597	163309	28743	27076	1713	1668	85.05	573768	186720	0.30	0.89	redundans_scaffold00079	528
161597	163293	105616	103880	1697	1737	86.27	573768	126821	0.30	1.37	redundans_scaffold00079	676
166796	171451	58544	53969	4656	4576	95.43	573768	85458	0.81	5.35	redundans_scaffold00079	578
166895	168188	25622	24300	1294	1323	88.43	573768	186720	0.23	0.71	redundans_scaffold00079	528
166895	170152	102425	99232	3258	3194	88.55	573768	126821	0.57	2.52	redundans_scaffold00079	676
168308	169391	24137	23055	1084	1083	83.71	573768	186720	0.19	0.58	redundans_scaffold00079	528
169493	172760	22519	19174	3268	3346	88.19	573768	186720	0.57	1.79	redundans_scaffold00079	528
170683	175801	98556	93601	5119	4956	86.83	573768	126821	0.89	3.91	redundans_scaffold00079	676
171444	174692	53299	50052	3249	3248	98.71	573768	85458	0.57	3.80	redundans_scaffold00079	578
173343	175801	18510	16094	2459	2417	87.08	573768	186720	0.43	1.29	redundans_scaffold00079	528
174690	176711	49173	47161	2022	2013	98.42	573768	85458	0.35	2.36	redundans_scaffold00079	578
176057	179699	15912	12338	3643	3575	90.98	573768	186720	0.63	1.91	redundans_scaffold00079	528
176739	179684	91968	89083	2946	2886	90.46	573768	126821	0.51	2.28	redundans_scaffold00079	676
176897	181457	47161	42632	4561	4530	97.66	573768	85458	0.79	5.30	redundans_scaffold00079	578
179806	180810	12219	11157	1005	1063	88.72	573768	186720	0.18	0.57	redundans_scaffold00079	528
179806	180810	88958	87892	1005	1067	86.15	573768	126821	0.18	0.84	redundans_scaffold00079	676
181884	186508	42632	37965	4625	4668	97.25	573768	85458	0.81	5.46	redundans_scaffold00079	578
182777	184621	10978	9076	1845	1903	88.79	573768	186720	0.32	1.02	redundans_scaffold00079	528
182777	184621	87822	85928	1845	1895	89.53	573768	126821	0.32	1.49	redundans_scaffold00079	676
184814	187592	8841	6120	2779	2722	87.96	573768	186720	0.48	1.46	redundans_scaffold00079	528
184815	187257	85693	83286	2443	2408	89.07	573768	126821	0.43	1.90	redundans_scaffold00079	676
186550	187594	37902	36880	1045	1023	90.21	573768	85458	0.18	1.20	redundans_scaffold00079	578
187701	190944	36835	33599	3244	3237	96.59	573768	85458	0.57	3.79	redundans_scaffold00079	578
189227	191508	4435	2103	2282	2333	89.22	573768	186720	0.40	1.25	redundans_scaffold00079	528
189227	191508	81296	78984	2282	2313	88.20	573768	126821	0.40	1.82	redundans_scaffold00079	676
190935	192916	33395	31421	1982	1975	98.84	573768	85458	0.35	2.31	redundans_scaffold00079	578
192036	193848	77512	75735	1813	1778	89.18	573768	126821	0.32	1.40	redundans_scaffold00079	676
192914	194081	30366	29200	1168	1167	99.15	573768	85458	0.20	1.37	redundans_scaffold00079	578
194061	196571	29161	26659	2511	2503	97.39	573768	85458	0.44	2.93	redundans_scaffold00079	578
195330	196372	75099	74077	1043	1023	91.90	573768	126821	0.18	0.81	redundans_scaffold00079	676
198309	204104	26282	20411	5796	5872	95.94	573768	85458	1.01	6.87	redundans_scaffold00079	578
199483	203503	72526	68572	4021	3955	89.25	573768	126821	0.70	3.12	redundans_scaffold00079	676
203707	205415	68350	66661	1709	1690	89.30	573768	126821	0.30	1.33	redundans_scaffold00079	676
204209	205428	20290	19040	1220	1251	93.18	573768	85458	0.21	1.46	redundans_scaffold00079	578
205595	206754	19036	17840	1160	1197	88.53	573768	85458	0.20	1.40	redundans_scaffold00079	578
205601	209380	66636	62856	3780	3781	90.87	573768	126821	0.66	2.98	redundans_scaffold00079	676
206755	209275	17156	14648	2521	2509	93.23	573768	85458	0.44	2.94	redundans_scaffold00079	578
209602	211505	14596	12674	1904	1923	90.91	573768	85458	0.33	2.25	redundans_scaffold00079	578
209602	211565	62862	60853	1964	2010	91.66	573768	126821	0.34	1.58	redundans_scaffold00079	676
217183	218358	58081	56922	1176	1160	88.04	573768	126821	0.20	0.91	redundans_scaffold00079	676
217887	219282	10059	8700	1396	1360	88.55	573768	85458	0.24	1.59	redundans_scaffold00079	578
217887	219731	55756	53938	1845	1819	91.99	573768	126821	0.32	1.43	redundans_scaffold00079	676
221646	222947	6083	4770	1302	1314	95.93	573768	85458	0.23	1.54	redundans_scaffold00079	578
223150	226465	4780	1487	3316	3294	96.91	573768	85458	0.58	3.85	redundans_scaffold00079	578
223224	231536	44332	36147	8313	8186	88.05	573768	126821	1.45	6.45	redundans_scaffold00079	676
227410	573768	1	346359	346359	346359	100.00	573768	346359	60.37	100.00	redundans_scaffold00079	1676
231629	233453	36023	34308	1825	1716	81.54	573768	126821	0.32	1.35	redundans_scaffold00079	676
234581	236061	33415	32023	1481	1393	86.71	573768	126821	0.26	1.10	redundans_scaffold00079	676
237379	240513	30863	27822	3135	3042	88.98	573768	126821	0.55	2.40	redundans_scaffold00079	676
241069	243214	26490	24392	2146	2099	83.77	573768	126821	0.37	1.66	redundans_scaffold00079	676
244999	249962	23193	18290	4964	4904	92.05	573768	126821	0.87	3.87	redundans_scaffold00079	676
251100	256241	15889	10767	5142	5123	89.65	573768	126821	0.90	4.04	redundans_scaffold00079	676
257972	263701	8417	2705	5730	5713	93.78	573768	126821	1.00	4.50	redundans_scaffold00079	676
263850	266457	2635	1	2608	2635	90.78	573768	126821	0.45	2.08	redundans_scaffold00079	676
467262	468661	240880	239500	1400	1381	95.73	573768	496666	0.24	0.28	redundans_scaffold00079	22
471765	472871	1222858	1223955	1107	1098	97.75	573768	1233938	0.19	0.09	redundans_scaffold00079	48
471769	472863	329282	328227	1095	1056	94.73	573768	568477	0.19	0.19	redundans_scaffold00079	94
557497	561777	452567	448295	4281	4273	93.92	573768	467901	0.75	0.91	redundans_scaffold00079	234
563555	564686	447797	446675	1132	1123	96.58	573768	467901	0.20	0.24	redundans_scaffold00079	234
571239	573768	445284	442745	2530	2540	97.84	573768	467901	0.44	0.54	redundans_scaffold00079	234
1	344185	1	344185	344185	344185	100.00	344185	344185	100.00	100.00	redundans_scaffold00080	1320
6206	10318	309311	313424	4113	4114	90.68	344185	395080	1.19	1.04	redundans_scaffold00080	14
6206	10332	112453	116530	4127	4078	90.48	344185	281614	1.20	1.45	redundans_scaffold00080	252
60607	61812	17975	19181	1206	1207	90.99	344185	227743	0.35	0.53	redundans_scaffold00080	342
61991	63118	54159	53089	1128	1071	86.27	344185	134356	0.33	0.80	redundans_scaffold00080	1472
88989	90074	9008	10107	1086	1100	83.11	344185	18667	0.32	5.89	redundans_scaffold00080	1668
203141	204492	351123	352537	1352	1415	90.12	344185	395080	0.39	0.36	redundans_scaffold00080	14
203141	204492	370188	371603	1352	1416	90.13	344185	395080	0.39	0.36	redundans_scaffold00080	14
203173	204350	675836	674714	1178	1123	90.54	344185	700987	0.34	0.16	redundans_scaffold00080	406
203173	204350	680322	679210	1178	1113	89.72	344185	700987	0.34	0.16	redundans_scaffold00080	406
203173	204350	686593	685473	1178	1121	90.47	344185	700987	0.34	0.16	redundans_scaffold00080	406
206716	208738	86901	84857	2023	2045	92.57	344185	395080	0.59	0.52	redundans_scaffold00080	14
214892	219518	191371	186767	4627	4605	99.14	344185	802605	1.34	0.57	redundans_scaffold00080	210
214892	219513	156631	161251	4622	4621	99.61	344185	512271	1.34	0.90	redundans_scaffold00080	392
216684	219499	494045	491226	2816	2820	99.29	344185	526910	0.82	0.54	redundans_scaffold00080	340
217660	219498	223996	225830	1839	1835	98.54	344185	381162	0.53	0.48	redundans_scaffold00080	1192
249004	250047	251796	250783	1044	1014	87.00	344185	564664	0.30	0.18	redundans_scaffold00080	698
258797	260107	85838	84526	1311	1313	88.17	344185	99517	0.38	1.32	redundans_scaffold00080	1228
261775	263038	172185	173434	1264	1250	95.77	344185	779274	0.37	0.16	redundans_scaffold00080	128
299101	305247	20222	14046	6147	6177	97.30	344185	20523	1.79	30.10	redundans_scaffold00080	1376
321720	322877	240250	239120	1158	1131	88.68	344185	564664	0.34	0.20	redundans_scaffold00080	698
321723	322869	190595	189490	1147	1106	88.45	344185	456748	0.33	0.24	redundans_scaffold00080	660
323009	324112	238795	237692	1104	1104	86.23	344185	564664	0.32	0.20	redundans_scaffold00080	698
1	233118	1	233091	233118	233091	99.93	276362	342712	84.35	68.01	redundans_scaffold00081	1054
16172	24231	16683	24711	8060	8029	91.01	276362	158036	2.92	5.08	redundans_scaffold00081	1322
22467	25225	158567	155816	2759	2752	96.53	276362	266519	1.00	1.03	redundans_scaffold00081	1032
40082	42666	39582	42130	2585	2549	88.16	276362	158036	0.94	1.61	redundans_scaffold00081	1322
44511	47132	43388	45944	2622	2557	92.05	276362	158036	0.95	1.62	redundans_scaffold00081	1322
55925	57573	53718	55373	1649	1656	92.29	276362	158036	0.60	1.05	redundans_scaffold00081	1322
57710	59344	55424	57063	1635	1640	93.63	276362	158036	0.59	1.04	redundans_scaffold00081	1322
60227	65299	57927	62984	5073	5058	91.37	276362	158036	1.84	3.20	redundans_scaffold00081	1322
65500	68618	62991	66074	3119	3084	88.17	276362	158036	1.13	1.95	redundans_scaffold00081	1322
70604	72458	90458	92313	1855	1856	88.55	276362	105635	0.67	1.76	redundans_scaffold00081	1538
70636	71951	2960	1644	1316	1317	96.75	276362	239126	0.48	0.55	redundans_scaffold00081	114
74213	76022	76881	78642	1810	1762	89.13	276362	158036	0.65	1.11	redundans_scaffold00081	1322
76659	78187	79388	80925	1529	1538	91.66	276362	158036	0.55	0.97	redundans_scaffold00081	1322
78251	79289	81191	82280	1039	1090	86.30	276362	158036	0.38	0.69	redundans_scaffold00081	1322
79473	81470	82289	84201	1998	1913	87.54	276362	158036	0.72	1.21	redundans_scaffold00081	1322
81679	83085	84439	85889	1407	1451	89.69	276362	158036	0.51	0.92	redundans_scaffold00081	1322
84390	85593	87020	88165	1204	1146	87.58	276362	158036	0.44	0.73	redundans_scaffold00081	1322
86377	87649	88820	90090	1273	1271	89.14	276362	158036	0.46	0.80	redundans_scaffold00081	1322
94625	96450	96364	98104	1826	1741	83.44	276362	158036	0.66	1.10	redundans_scaffold00081	1322
232190	276362	44173	1	44173	44173	100.00	276362	44173	15.98	100.00	redundans_scaffold00081	1976
236786	240745	514	4498	3960	3985	97.18	276362	56978	1.43	6.99	redundans_scaffold00081	1776
241460	245640	5171	9421	4181	4251	89.23	276362	56978	1.51	7.46	redundans_scaffold00081	1776
246270	248004	10165	11893	1735	1729	94.61	276362	56978	0.63	3.03	redundans_scaffold00081	1776
250454	253732	14509	17870	3279	3362	88.03	276362	56978	1.19	5.90	redundans_scaffold00081	1776
253834	257947	17879	22156	4114	4278	87.89	276362	56978	1.49	7.51	redundans_scaffold00081	1776
257366	258791	265857	267315	1426	1459	88.23	276362	342712	0.52	0.43	redundans_scaffold00081	1054
259171	262493	40347	43719	3323	3373	92.56	276362	56978	1.20	5.92	redundans_scaffold00081	1776
266123	267848	47559	49233	1726	1675	88.47	276362	56978	0.62	2.94	redundans_scaffold00081	1776
267998	269715	49390	51130	1718	1741	90.71	276362	56978	0.62	3.06	redundans_scaffold00081	1776
273336	275561	53853	56017	2226	2165	86.03	276362	56978	0.81	3.80	redundans_scaffold00081	1776
1	319952	1	319952	319952	319952	100.00	319952	319952	100.00	100.00	redundans_scaffold00082	1572
17830	20057	2025494	2023211	2228	2284	93.11	319952	2072160	0.70	0.11	redundans_scaffold00082	40
20106	21533	2022159	2020722	1428	1438	92.45	319952	2072160	0.45	0.07	redundans_scaffold00082	40
22633	26747	2018502	2014336	4115	4167	93.63	319952	2072160	1.29	0.20	redundans_scaffold00082	40
27262	28593	2014082	2012759	1332	1324	97.75	319952	2072160	0.42	0.06	redundans_scaffold00082	40
34855	37358	2005090	2002624	2504	2467	93.02	319952	2072160	0.78	0.12	redundans_scaffold00082	40
37358	39558	1990087	1987889	2201	2199	90.55	319952	2072160	0.69	0.11	redundans_scaffold00082	40
39768	43393	1987889	1984282	3626	3608	95.53	319952	2072160	1.13	0.17	redundans_scaffold00082	40
43385	45421	240903	242954	2037	2052	98.16	319952	349398	0.64	0.59	redundans_scaffold00082	514
45681	47471	1985997	1984168	1791	1830	95.08	319952	2072160	0.56	0.09	redundans_scaffold00082	40
50515	52787	1980425	1978210	2273	2216	93.45	319952	2072160	0.71	0.11	redundans_scaffold00082	40
72549	73594	13859	14861	1046	1003	85.49	319952	871801	0.33	0.12	redundans_scaffold00082	468
74687	77470	14863	17691	2784	2829	90.49	319952	871801	0.87	0.32	redundans_scaffold00082	468
77921	79367	18952	20395	1447	1444	91.13	319952	871801	0.45	0.17	redundans_scaffold00082	468
79367	80749	21136	22561	1383	1426	88.19	319952	871801	0.43	0.16	redundans_scaffold00082	468
79879	83119	1976818	1973559	3241	3260	94.60	319952	2072160	1.01	0.16	redundans_scaffold00082	40
82000	83075	24774	25865	1076	1092	87.70	319952	871801	0.34	0.13	redundans_scaffold00082	468
85313	88869	1972930	1969431	3557	3500	96.62	319952	2072160	1.11	0.17	redundans_scaffold00082	40
85976	87256	1948429	1947170	1281	1260	96.81	319952	2072160	0.40	0.06	redundans_scaffold00082	40
86501	87555	27600	28683	1055	1084	88.64	319952	871801	0.33	0.12	redundans_scaffold00082	468
87257	88869	1946936	1945329	1613	1608	98.58	319952	2072160	0.50	0.08	redundans_scaffold00082	40
87669	89699	28682	30704	2031	2023	96.28	319952	871801	0.63	0.23	redundans_scaffold00082	468
88864	92006	1945057	1941954	3143	3104	95.41	319952	2072160	0.98	0.15	redundans_scaffold00082	40
94946	97043	1940184	1938077	2098	2108	98.34	319952	2072160	0.66	0.10	redundans_scaffold00082	40
96002	97044	1934467	1935515	1043	1049	98.57	319952	2072160	0.33	0.05	redundans_scaffold00082	40
97746	99292	1935503	1936977	1547	1475	93.37	319952	2072160	0.48	0.07	redundans_scaffold00082	40
97746	98806	1938088	1937048	1061	1041	96.34	319952	2072160	0.33	0.05	redundans_scaffold00082	40
99047	100338	34307	35597	1292	1291	92.20	319952	871801	0.40	0.15	redundans_scaffold00082	468
99521	100941	1933055	1931658	1421	1398	95.04	319952	2072160	0.44	0.07	redundans_scaffold00082	40
99728	100941	1933053	1934249	1214	1197	94.78	319952	2072160	0.38	0.06	redundans_scaffold00082	40
100141	101409	40979	42219	1269	1241	87.44	319952	871801	0.40	0.14	redundans_scaffold00082	468
102435	103448	1931233	1930228	1014	1006	96.95	319952	2072160	0.32	0.05	redundans_scaffold00082	40
103805	107105	1930231	1926971	3301	3261	97.67	319952	2072160	1.03	0.16	redundans_scaffold00082	40
103809	104986	42927	44122	1178	1196	89.76	319952	871801	0.37	0.14	redundans_scaffold00082	468
105996	107182	44955	46068	1187	1114	87.23	319952	871801	0.37	0.13	redundans_scaffold00082	468
107097	114402	1925907	1918669	7306	7239	94.82	319952	2072160	2.28	0.35	redundans_scaffold00082	40
108610	114883	47590	53732	6274	6143	87.86	319952	871801	1.96	0.70	redundans_scaffold00082	468
111538	114348	57588	54662	2811	2927	84.03	319952	871801	0.88	0.34	redundans_scaffold00082	468
114405	119177	1917593	1912949	4773	4645	92.31	319952	2072160	1.49	0.22	redundans_scaffold00082	40
120583	124142	1873978	1870439	3560	3540	96.41	319952	2072160	1.11	0.17	redundans_scaffold00082	40
120824	122313	76000	74501	1490	1500	88.11	319952	871801	0.47	0.17	redundans_scaffold00082	468
124535	126793	1870446	1868195	2259	2252	98.28	319952	2072160	0.71	0.11	redundans_scaffold00082	40
124640	127704	58473	61487	3065	3015	89.35	319952	871801	0.96	0.35	redundans_scaffold00082	468
126787	131442	1858312	1853693	4656	4620	97.88	319952	2072160	1.46	0.22	redundans_scaffold00082	40
127712	131436	61577	65204	3725	3628	88.56	319952	871801	1.16	0.42	redundans_scaffold00082	468
132071	137090	1853695	1848747	5020	4949	97.58	319952	2072160	1.57	0.24	redundans_scaffold00082	40
137982	142951	226251	221287	4970	4965	95.78	319952	474369	1.55	1.05	redundans_scaffold00082	262
137989	142951	376500	371540	4963	4961	95.34	319952	1200772	1.55	0.41	redundans_scaffold00082	136
142951	144345	712121	710705	1395	1417	93.69	319952	802605	0.44	0.18	redundans_scaffold00082	210
145839	150718	1810855	1805997	4880	4859	98.19	319952	2072160	1.53	0.23	redundans_scaffold00082	40
148148	149599	11082	12581	1452	1500	93.65	319952	220080	0.45	0.68	redundans_scaffold00082	1152
150401	152858	12572	15070	2458	2499	94.32	319952	220080	0.77	1.14	redundans_scaffold00082	1152
150715	151899	1795982	1794788	1185	1195	98.91	319952	2072160	0.37	0.06	redundans_scaffold00082	40
151097	152858	106687	104883	1762	1805	88.79	319952	126244	0.55	1.43	redundans_scaffold00082	1300
152387	163282	1794787	1783925	10896	10863	98.55	319952	2072160	3.41	0.52	redundans_scaffold00082	40
153049	154079	104707	103678	1031	1030	86.38	319952	126244	0.32	0.82	redundans_scaffold00082	1300
153052	154079	15227	16255	1028	1029	85.96	319952	220080	0.32	0.47	redundans_scaffold00082	1152
154252	155884	16666	18313	1633	1648	87.10	319952	220080	0.51	0.75	redundans_scaffold00082	1152
154252	158116	103268	99398	3865	3871	89.11	319952	126244	1.21	3.07	redundans_scaffold00082	1300
158694	161008	99398	97183	2315	2216	86.95	319952	126244	0.72	1.76	redundans_scaffold00082	1300
163557	164923	1783782	1782417	1367	1366	98.69	319952	2072160	0.43	0.07	redundans_scaffold00082	40
163636	164888	22690	23942	1253	1253	96.04	319952	220080	0.39	0.57	redundans_scaffold00082	1152
163983	165246	95408	94051	1264	1358	84.48	319952	126244	0.40	1.08	redundans_scaffold00082	1300
164895	166541	31018	32653	1647	1636	87.89	319952	87151	0.51	1.88	redundans_scaffold00082	306
164940	171187	1778575	1772324	6248	6252	98.62	319952	2072160	1.95	0.30	redundans_scaffold00082	40
173192	176806	70740	74405	3615	3666	87.31	319952	871801	1.13	0.42	redundans_scaffold00082	468
173240	175852	1768219	1765594	2613	2626	98.06	319952	2072160	0.82	0.13	redundans_scaffold00082	40
176818	178729	1763318	1761422	1912	1897	96.57	319952	2072160	0.60	0.09	redundans_scaffold00082	40
176902	177983	1891625	1892676	1082	1052	95.03	319952	2072160	0.34	0.05	redundans_scaffold00082	40
181163	183654	1760528	1758057	2492	2472	96.56	319952	2072160	0.78	0.12	redundans_scaffold00082	40
181171	183654	76871	79350	2484	2480	89.81	319952	871801	0.78	0.28	redundans_scaffold00082	468
183890	185661	1758125	1756357	1772	1769	97.86	319952	2072160	0.55	0.09	redundans_scaffold00082	40
183890	187804	79282	83142	3915	3861	89.41	319952	871801	1.22	0.44	redundans_scaffold00082	468
